case_id,pool,h_ch,n_fin,h_fin,d_in,u_in,q_w,geometry_family,solver_status,combined_position,archive_path,archive_sha256,archive_size_bytes,flow_converged_reported,raw_enthalpy_passed,raw_enthalpy_balance_ratio,raw_temperature_extrema_passed,raw_temperature_max_T_K,wall_time_sec
id_train_0010,id_train,4.78337,4,2.019559,4.889072,1.062196,27.608375,uniform_fins,pending,101,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0010.tar.gz,921e3f5f3f41bed84853c0d2eeab5ca381523f0114f5794589a50bb0ec2d61de,638573,true,true,0.9982578527068624,true,320.679,12.707
id_train_0336,id_train,7.71127,5,2.475296,3.185574,0.851835,11.322401,uniform_fins,pending,102,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0336.tar.gz,222e90758e4c3db8a39defcd747be56d1c5fb0727b5a211890a18849f6444625,1009972,true,true,0.9998073981281231,true,310.81262,24.848
id_train_0292,id_train,7.960097,6,3.135634,3.40032,1.213953,21.057288,uniform_fins,pending,103,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0292.tar.gz,12f7c1513ea1eee5dab7aeb1333c08de2cc229c5d9c3830491668393b9b33291,1191691,true,true,0.9953462539700606,true,328.6781,20.690
id_train_0008,id_train,5.753754,7,4.226263,3.412697,0.347716,6.483962,uniform_fins,pending,104,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0008.tar.gz,5d798c0c7a412ae4bf5517166505e207396baebe13cd11092b7b8be758eee758,1365129,true,true,0.9864697271270936,true,306.96717,22.126
id_train_0369,id_train,9.804117,8,2.280944,4.934389,1.351313,27.100756,uniform_fins,pending,105,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0369.tar.gz,028bbc6f194e1c47342d86e71682824c4b1cc36f62bf38d2d76fb7fad4645a1a,1435356,true,true,0.9998075328966985,true,329.34915,36.501
id_train_0290,id_train,8.594123,4,2.623516,4.861237,0.201059,5.664268,uniform_fins,pending,106,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0290.tar.gz,16d686153c72d43770099fe6591d337ce2303811a0a28f30e44170673aa7b00b,959932,true,true,0.9998202632184983,true,306.74378,18.068
id_train_0011,id_train,8.384153,5,3.5125,5.048822,1.412475,32.317929,uniform_fins,pending,107,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0011.tar.gz,90fec52687a1f3d432085bd54e01c83393d97f02e3635a2088bc1f5fb228e30f,1206367,true,true,0.9851110833302557,true,352.63637,38.046
id_train_0332,id_train,5.491475,6,3.388599,3.82891,0.563336,11.424794,uniform_fins,pending,108,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0332.tar.gz,2ff20a4369c5b1f57f52b0cdee1e23129c32483a8c872393da18e2ce5f70c565,1001483,true,true,0.9816943415720686,true,312.33,16.984
id_train_0068,id_train,6.721157,7,3.052548,3.270908,1.305819,24.423883,uniform_fins,pending,109,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0068.tar.gz,5fea7a5bb4d066a0a1296751ed164c119a718095a2537e9a1b11f2ee47be5b04,1233821,true,true,0.9854703699803642,true,331.02168,22.206
id_train_0165,id_train,9.212562,4,4.889842,4.535081,1.041961,27.419611,uniform_fins,pending,111,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0165.tar.gz,a3ad5716776af9fb0e780b9ab1d6e6a303a685d9227470eba08af5981f5e06a6,1237562,true,true,0.9713117697890445,true,367.15313,47.504
id_train_0151,id_train,4.690919,5,2.595744,3.965074,1.15296,21.155946,uniform_fins,pending,112,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0151.tar.gz,3b88f69fa02ad8b4b01b11bbb4f0c4b813ca2ad8bb06c0ad417b7eb8bcf63bc7,747426,true,true,0.9635496943383935,true,319.11807,15.508
id_train_0367,id_train,5.777314,6,2.380506,2.214973,0.614437,7.528889,uniform_fins,pending,113,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0367.tar.gz,7e0f0f493e8a9a4065c7be4776ab8398af331a9ffe6c8a949d707243fe0ae7b5,902763,true,true,0.9997080654460798,true,304.0787,13.902
id_train_0143,id_train,8.986605,7,4.928698,3.973408,1.37608,33.058087,uniform_fins,pending,114,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0143.tar.gz,0fbd391319f80852af3f272c18ff84a128f59e08a916a572cf6058b8307dca6d,1752795,true,true,0.9620160041229604,true,389.8331,51.380
id_train_0384,id_train,5.858004,8,2.480235,2.084425,1.473015,12.963519,uniform_fins,pending,115,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0384.tar.gz,254a2558f4f35d98d2c04b1e4e54e3f39afeae78f084633384612432d15eacf8,1098427,true,true,0.9988906492534682,true,309.78327,23.848
id_train_0155,id_train,7.796683,4,3.145808,5.503145,1.416902,45.58714,uniform_fins,pending,116,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0155.tar.gz,88dfce894a85777d666f3035e50d620c3dce5143ef2220eb95c1f8d496699180,1023188,true,true,0.9867044485335813,true,369.76752,23.281
id_train_0357,id_train,5.264988,6,3.247477,4.789222,0.545565,15.205789,uniform_fins,pending,118,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0357.tar.gz,b16893d22df7dbe79f8749d806783620d4ddc0632133b1b2f1db5bcabea9e4e7,999753,true,true,0.9712615912797504,true,318.03031,17.419
id_train_0118,id_train,8.206314,7,5.594286,2.839708,1.237469,21.51703,uniform_fins,pending,119,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0118.tar.gz,f055803d36a24e9f7c05acffb7219c6eae641afb41b20308b2f57d820ca40a7d,1800521,true,true,3.4779497636101406,true,381.84081,75.686
id_train_0049,id_train,7.888393,8,4.700478,2.362333,0.935983,9.709571,uniform_fins,pending,120,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0049.tar.gz,4b833bf351a98b1ee6d5065f59c9a83d79ab1f1f372d13b57e888e66520f3bfa,1801690,true,true,0.982666984111134,true,330.04928,126.480
id_train_0090,id_train,9.272761,4,4.752452,5.358129,0.585086,18.624016,uniform_fins,pending,121,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0090.tar.gz,faa9c8ed5b2010ef914da7268bcd3b052f8672538584c70b279303087e3a5486,1270824,true,true,1.3732608942573226,true,347.13371,103.114
id_train_0037,id_train,4.648282,6,3.003171,4.155753,1.474044,36.241756,uniform_fins,pending,123,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0037.tar.gz,62570b38500312ec4db1f7e0192e409d87c542a4caa59fee5045cc83aef3b97a,928150,true,true,0.9146053164086637,true,343.638,39.948
id_train_0298,id_train,7.294095,7,2.525803,4.269906,1.170048,31.009347,uniform_fins,pending,124,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0298.tar.gz,5b9d8c13a28f343b8781fae4d6a8a55187ee7328f90d5b7d479553b571101203,1146412,true,true,0.9991362728613612,true,333.62492,32.631
id_train_0039,id_train,4.949312,8,2.744462,3.134892,0.399811,5.755022,uniform_fins,pending,125,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0039.tar.gz,844057fc3b652639fb4835f627fb38b8a65b13d96ef7405b9135bfda966beaea,1172156,true,true,0.9998375165972946,true,301.55936,15.291
id_train_0280,id_train,9.53322,4,5.009774,2.787583,1.1669,19.407503,uniform_fins,pending,126,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0280.tar.gz,8faf273728f8cee2965492dae87fe0c86ce1d813afc86bf7e5d06134353404e1,1282895,true,true,0.9790440168922185,true,346.48435,54.738
id_train_0281,id_train,6.69628,5,3.216491,4.723494,1.307282,29.408897,uniform_fins,pending,127,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0281.tar.gz,01b0b76a55808df790025bed2fbb938f2713a6d269a9edcef1bc2465142a45c3,1023598,true,true,0.97148389812469,true,341.45077,30.306
id_train_0162,id_train,7.702872,6,5.039561,4.876993,0.382504,11.198215,uniform_fins,pending,128,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0162.tar.gz,ad79e5ad148aa11c2a4e5db379660c9624d1dcae0a8c4045f394e740efdfa84c,1532722,true,true,0.9724863167759858,true,324.26678,59.938
id_train_0233,id_train,7.841131,7,2.723344,4.591551,1.00988,29.566668,uniform_fins,pending,129,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0233.tar.gz,f9d9d71ded09371b97a80e70468ba49506df9702e2f3459f8be55803d4fa715f,1207980,true,true,0.9992617451159995,true,335.26442,61.808
id_train_0139,id_train,7.028978,8,3.870469,4.013572,1.299299,24.079221,uniform_fins,pending,130,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0139.tar.gz,6593398f1c53ebe63f707c69158fe3371e53d278fe212d2dc823a2f5d5ee6976,1540053,true,true,0.9567497936441288,true,343.65827,37.327
id_train_0370,id_train,5.922248,4,3.158833,5.127559,0.955286,31.060384,uniform_fins,pending,131,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0370.tar.gz,9237763d7536fd4542d532d617ef6c9ba4b533714e8949b57a88c0c466a6e2e3,899939,true,true,0.965742059637473,true,345.19174,33.148
id_train_0116,id_train,7.084746,5,3.279203,4.027087,0.554365,10.662662,uniform_fins,pending,132,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0116.tar.gz,c1f6a8d65ec1879040ae1c6d243e95732306ea9ce30d356efd60459c376c3deb,1050072,true,true,0.9990257661569905,true,312.48737,34.016
id_train_0382,id_train,8.949351,6,5.096907,2.138548,0.837292,10.752038,uniform_fins,pending,133,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0382.tar.gz,0540283d7a9f30c16973c88fd5bf1161ce7e947509f0073345f4ae221a21a517,1614460,true,true,1.4328103401403143,true,325.33401,189.904
id_train_0093,id_train,5.862354,7,2.061685,4.866769,0.933795,31.351239,uniform_fins,pending,134,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0093.tar.gz,c28249140b21fd9184656ac8861e3af906e806151bad1e1a5ecc62bd39c6e9c2,942950,true,true,0.9998697248731055,true,324.58916,26.328
id_train_0324,id_train,5.581874,8,2.674095,4.211494,1.114999,21.838312,uniform_fins,pending,135,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0324.tar.gz,8ddb2f3e743779efce072c664afae8b65523fa6efa58d1747071bed55c8e609c,1199932,true,true,0.9782893640205158,true,323.50039,33.833
id_train_0245,id_train,9.346037,4,3.833901,4.002372,1.065053,27.927853,uniform_fins,pending,136,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0245.tar.gz,ee24c9472daff7bfd29be3ddcd85f2b538652f29f0d85fc00718e9566a88f1f9,1184649,true,true,0.9938284965215668,true,351.59536,77.991
id_train_0062,id_train,7.606224,6,3.498598,4.077394,0.677995,17.270299,uniform_fins,pending,138,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0062.tar.gz,d0949b9b21d0b4a345de469c40305d7b7f62f4fe82ab2576b026038256a208c9,1223258,true,true,0.995527906329073,true,326.23171,56.549
id_train_0193,id_train,9.507991,7,3.906859,5.09462,0.916463,33.009633,uniform_fins,pending,139,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0193.tar.gz,ae1ff56643dd069dd644939a524419689b363a179ee3474233ef1e475ef2b32b,1533248,true,true,1.371391976470737,true,369.49914,113.166
id_train_0074,id_train,7.140367,8,2.697572,5.558868,0.925882,24.728725,uniform_fins,pending,140,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0074.tar.gz,18f648062bf3b335cd406e2e09f7080d3519a42a04bf6de79b4399eabc224fb0,1327177,true,true,0.9963530640365516,true,328.23732,66.150
id_train_0190,id_train,8.296243,4,3.979663,2.60396,0.299373,5.239479,uniform_fins,pending,141,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0190.tar.gz,6df17b7fef6b4219c4b7b0a9b0e84ffa8379873e2c308f47053f587c42a77cab,1086847,true,true,0.9998141722322377,true,307.64327,36.572
id_train_0331,id_train,8.70473,5,5.563375,2.82465,1.021982,15.979428,uniform_fins,pending,142,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0331.tar.gz,830baa16aa7277b9ec3d513de88c42bf76ced76ba26e606219e2c41a82a26dbd,1451437,true,true,2.4647415035590727,true,354.94922,166.469
id_train_0287,id_train,5.00698,6,3.491268,4.55096,1.023423,30.505851,uniform_fins,pending,143,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0287.tar.gz,0655d33787b9b171ee80b305d9bdc0880f11b30f289f1538706f525d07761197,1003547,true,true,0.9163685346530833,true,343.94039,46.376
id_train_0358,id_train,9.771873,7,4.652325,4.968419,1.243029,44.462064,uniform_fins,pending,144,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0358.tar.gz,176315b36c032d8b597cf030c3a42a76207d7098c8185c13561c45a13d7f7c11,1764498,true,true,2.3979089707101897,true,434.91724,162.126
id_train_0154,id_train,6.792152,8,2.046839,4.039711,0.621169,12.093409,uniform_fins,pending,145,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0154.tar.gz,767196be70c3594fb8e222106308f7515b91982f6148a5ee2a6bba03209e4249,1024026,true,true,0.9998532826845841,true,308.60486,26.643
id_train_0100,id_train,8.189972,4,3.622415,4.74672,1.46385,48.030946,uniform_fins,pending,146,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0100.tar.gz,68b72f00959370dc5d3d0b309ec26568a793af738cd7cdc2b4f68fde434f51f1,1079312,true,true,0.9808804763302571,true,383.93102,52.664
id_train_0371,id_train,9.401215,5,2.914413,4.806385,1.426357,39.246245,uniform_fins,pending,147,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0371.tar.gz,3c7e299e70a285cdf5a48b8551bf55799500c9c941c699e8338e2c79f2470a98,1166932,true,true,0.998379573662342,true,353.51691,73.970
id_train_0342,id_train,9.561136,6,3.464653,5.327133,0.533124,19.303415,uniform_fins,pending,148,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0342.tar.gz,5af651430f879151652f1c33181b1eb9fc347b42493b3edfc470092d3f6cac5d,1322437,true,true,0.9996958951347251,true,333.43216,79.092
id_train_0183,id_train,9.056208,7,3.598823,5.548406,0.448861,18.782495,uniform_fins,pending,149,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0183.tar.gz,91f72037f254970548e9f7456ed9901e317ed5e9d96ae4c911beaa98776ff4dd,1499974,true,true,0.9998477900744323,true,336.46567,92.762
id_train_0204,id_train,8.823152,8,3.012322,4.147931,0.701474,14.076093,uniform_fins,pending,150,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0204.tar.gz,d1869fe28dc3aea0e7fea6759f880890030afb63c4c70268662254de16851399,1430816,true,true,0.9998634067269209,true,321.7294,55.298
id_train_0040,id_train,8.109648,4,3.866666,3.237072,1.41845,31.819771,uniform_fins,pending,151,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0040.tar.gz,ca5542038bacd62a69212ad0df1ecc423011b49f61f6b18bf5c42b7f8177d713,1088192,true,true,0.9789496725172028,true,358.63446,43.713
id_train_0111,id_train,6.591001,5,4.506488,4.107162,1.045128,25.360545,uniform_fins,pending,152,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0111.tar.gz,25090ca759bed72290ec57128748311a70b90be51170798fe57d3fb483e40136,1124241,true,true,0.9247633242022646,true,356.97672,47.703
id_train_0337,id_train,4.184637,6,2.673552,3.706759,1.484916,37.612482,uniform_fins,pending,153,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0337.tar.gz,c4f2bc72a80d4b330ef580f3e855c119126202beb536dfefc1845c0cde7551cc,845615,true,true,0.926863940066369,true,337.99217,46.946
id_train_0333,id_train,9.24059,7,4.592476,4.554888,1.388111,49.427598,uniform_fins,pending,154,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0333.tar.gz,bc4807f47923a017a059ed8734f267fe321eeb0d20083c80f39a5123fa74b270,1643609,true,true,0.9727192218700236,true,418.19614,109.278
id_train_0299,id_train,5.328096,8,2.568443,5.517678,0.676458,18.296855,uniform_fins,pending,155,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0299.tar.gz,a183c5fa622e0dbb0c70bc91396a0e99fa7b2685b15fd66ebf2fb200ea59ebc7,1107995,true,true,0.9896072726348969,true,316.87129,32.492
id_train_0072,id_train,8.472303,6,3.218389,4.774032,0.443073,14.551515,uniform_fins,pending,158,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0072.tar.gz,38f14054ec63bd37704ff64a713c61de6fcc9632470cbc8b731c1e31f45d0744,1211808,true,true,0.9997728604864592,true,321.61705,44.387
id_train_0293,id_train,4.901187,7,2.29608,3.212645,0.413291,10.999234,uniform_fins,pending,159,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0293.tar.gz,983d476a31de4536d9943839cb9112e3d9285e2274cc481894eea171a0e7231d,919314,true,true,0.9998474147450503,true,306.09167,15.309
id_train_0289,id_train,6.418735,8,3.430293,3.450707,1.195643,22.385503,uniform_fins,pending,160,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0289.tar.gz,bd1ef1137195c1d205fbc0e4c0f2fe2b0ace3c4c3401dabd480c3be55ba61aa0,1435708,true,true,0.9671761633752635,true,333.84677,34.910
id_train_0056,id_train,4.684803,5,3.188488,2.237031,1.037899,14.325829,uniform_fins,pending,162,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0056.tar.gz,07689f2b74562fa5867a71de18e77bfa7b2ea20ddfd5f502c6b8b0071b0f8194,857339,true,true,0.972338385277824,true,315.54305,24.441
id_train_0352,id_train,9.783137,6,2.762082,3.557722,1.458212,36.278035,uniform_fins,pending,163,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0352.tar.gz,66e79cead1951caf817ee927915ec8a352f2308c032e228198649955a2b77290,1199896,true,true,0.9993865863065157,true,352.23019,203.828
id_train_0133,id_train,7.544914,7,5.636445,3.984079,1.27632,42.542654,uniform_fins,pending,164,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0133.tar.gz,4092ad0f70a599765cce2eb14f61cf40f1158b6392551b4e57f1a59ef834d5ee,1720173,true,true,6.441784006760564,true,454.229,91.916
id_train_0304,id_train,8.782423,8,4.975288,3.884916,1.050022,23.756667,uniform_fins,pending,165,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0304.tar.gz,4fe85f0a9832a393bfa3b6b10ee7375ca7af7dfe25991d4abe353e67dd32c33f,1938449,true,true,0.966504881863533,true,392.06927,107.275
id_train_0185,id_train,7.437591,4,4.278568,4.281753,0.960159,30.611782,uniform_fins,pending,166,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0185.tar.gz,b81ce5bd8af000921b2a08237138a65d51e6eada8e7c419028912f5507329357,1037294,true,true,0.9596672325187263,true,363.38667,28.532
id_train_0126,id_train,8.635386,5,2.430219,3.244608,0.380301,7.938243,uniform_fins,pending,167,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0126.tar.gz,421b4257d5061d0836aebbbfd9a19ff5d8cc758d77853d6285d135a26494901a,1081468,true,true,0.999767589556136,true,310.26284,39.348
id_train_0112,id_train,4.375457,6,2.985148,5.066903,0.746282,22.835258,uniform_fins,pending,168,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0112.tar.gz,3a6a603a0fe3e54220ff31e6b3efc4f09f097c16e83f19f1749987c57b1191b1,910888,true,true,0.9427692914658414,true,325.93715,68.233
id_train_0238,id_train,6.888895,7,3.676683,4.477601,0.714582,27.655334,uniform_fins,pending,169,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0238.tar.gz,5bd8c95c5b21a95df1e42b7f213a003f93807ee7f1920bc9bb8a27cf5ec54ed1,1355831,true,true,0.9763575111170687,true,346.28019,39.281
id_train_0044,id_train,7.860888,8,4.794025,3.876473,0.973338,22.282812,uniform_fins,pending,170,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0044.tar.gz,dd034ed33d8731a640486072711853e0071c43c6e784358815f7911eef9ab8d2,1806155,true,true,0.9546509964130573,true,370.17822,61.467
id_train_0350,id_train,6.475335,4,3.142659,3.811346,1.032828,31.914752,uniform_fins,pending,171,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0350.tar.gz,c3f33aba7f612ce1db6c213155d62e0aa117f94e588f19eea33916747d376b7e,854393,true,true,0.9849717078572356,true,346.18373,26.357
id_train_0036,id_train,7.900527,5,4.017779,5.195687,0.784107,27.976808,uniform_fins,pending,172,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0036.tar.gz,865f25582729eb2e357fb9aabf9a0469241e654ec43ba20838073e1d8b67ebd4,1203036,true,true,0.978242430928686,true,352.17212,48.831
id_train_0132,id_train,5.834692,6,2.718107,2.942626,1.21619,25.566372,uniform_fins,pending,173,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0132.tar.gz,8f5a288cb916773f56e3e6bcf848613a8e00415410ef3845fe5a7e75b6aea79b,962914,true,true,0.9913605320219737,true,329.00365,26.183
id_train_0389,id_train,6.075925,8,4.349797,4.520304,0.592053,16.325327,uniform_fins,pending,175,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0389.tar.gz,6fb6d577789fdfd81762e2564d11432674ec93dee75e24bb178a3184cdca3e3e,1521457,true,true,0.9410681615797695,true,332.40501,37.781
id_train_0175,id_train,7.694639,4,3.962126,4.223163,0.87515,30.390729,uniform_fins,pending,176,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0175.tar.gz,e468498891a56549c5edbdce8386ed0a20bb8ae580b875fcd590dd97ac5dc3ea,1080235,true,true,0.9781482853180171,true,357.30936,23.711
id_train_0021,id_train,9.761048,5,4.305516,2.020097,1.27348,18.468806,uniform_fins,pending,177,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0021.tar.gz,a70d0b2089dc63d5e69baa551469fc454bcc1586b527bc603bca09d62e01912d,1337220,true,true,0.9974471595493133,true,338.30429,98.622
