case_id,pool,case_dir,valid_geometry,invalid_reason,n_fin,h_ch_mm,h_fin_mm,d_in_mm,u_in_m_per_s,q_w_kw_m2,mesh_nx,mesh_ny,effective_inlet_width_mm,inlet_width_saturated,case_json_sha256,stl_sha256,status
id_train_0030,id_train,openfoam_cases/id_train_0030,true,,4,4.717926,3.457468,2.440832,1.462084,18.221102,240,19,2.440832,false,50f67e09789f7a1d9f8aea991d998cc560e187e9b810e98860c1636f9d8abab8,40156ffa29facce8fa2c51fa287f29abf30a2521b011c5d0aea8215e75997433,generated_not_solved
id_train_0256,id_train,openfoam_cases/id_train_0256,true,,5,4.289114,2.861549,2.502977,1.294858,13.112545,240,17,2.502977,false,57280f582ab67b773c426baaf802af1ab4794976f6fac53b5e414636e23e14df,d46f25f199b96c00f4b7ce14a2d5b6503e6036693b5301935b3f7152e7c5a053,generated_not_solved
id_train_0222,id_train,openfoam_cases/id_train_0222,true,,6,9.095766,2.844271,5.081852,1.113518,22.922383,240,36,5.081852,false,27dba2ba87511674c1ac4134177d93d955db9b88c8f4287cfdfa7d5ce55a2e37,8f054fe6ac9e2ce90886206eb8d7d3c771a39445f27d751606e159371ff26c5f,generated_not_solved
id_train_0213,id_train,openfoam_cases/id_train_0213,true,,7,9.356128,5.453273,5.435559,1.100679,29.638415,240,37,5.435559,false,c1972a2e5047427b4db43aa342ceeead4bef448b0d7977a3b7d4733973476c6c,8d39d56290c0f37eb2e1189e66082d9d5487576b1d70f44010e2b57583968431,generated_not_solved
id_train_0364,id_train,openfoam_cases/id_train_0364,true,,8,8.7169,5.907288,2.650173,1.442734,13.69251,240,35,2.650173,false,7a9240b9b2cc2a10083453e3359a96fffb15592bd1aae90df45974d13e5e9b18,68e0894fbd908a6e10883aae18220e7c0cc0001a28ea440bc0e7e4c8ce4a3e8b,generated_not_solved
id_train_0360,id_train,openfoam_cases/id_train_0360,true,,4,9.307731,5.425946,3.145826,1.176305,19.844988,240,37,3.145826,false,dfda1ecd62910df095e0e2b447bb3304c519438245b7491a3c01bb0ef62bc627,ea4c6898a044b34874a07f5dc5124977729229d323a47589de853b927f252692,generated_not_solved
id_train_0306,id_train,openfoam_cases/id_train_0306,true,,5,9.478864,4.519326,5.583613,1.491312,33.784178,240,38,5.583613,false,4aa72ed728b04eb2dda5942aeb0e0de7d4c2d735263902a6ecdad970844a1319,f9563546e46a0fc17c57a42b4692ce9ee82acedf69a1529a52d70703b2878841,generated_not_solved
id_train_0252,id_train,openfoam_cases/id_train_0252,true,,6,4.863076,2.823289,5.578179,1.400561,32.221368,240,19,4.863076,true,2dc50f061bd8b3843645b80ddad0724eb138abd3d55dbf8f21d2a7fc9eb5571a,04ccb88452c5dc2633245124c40ac891d43425977609b7440a60952b7cc9fcc2,generated_not_solved
id_train_0283,id_train,openfoam_cases/id_train_0283,true,,7,5.303128,2.546394,5.467583,1.28205,33.714985,240,21,5.303128,true,bbe20f7dbff433b6c5b249e8333aad8552e3b3946cd39fa069486d179cb5367e,11e4f3d61adf43c332e904706d8e8109c18f63d2f240196454fbc71281f2f5f7,generated_not_solved
id_train_0064,id_train,openfoam_cases/id_train_0064,true,,8,8.585858,3.441883,5.724862,1.287406,26.841368,240,34,5.724862,false,21b5caa5780c10a33a87d8bd63c980d42a5576c3c2d63ab8081771a57ec783ec,8aeb56aaa66e681b0240c8f9aa31426eaa6def5408198c46dfb541472c1ae86d,generated_not_solved
id_train_0385,id_train,openfoam_cases/id_train_0385,true,,4,8.25399,5.428562,3.805493,0.368117,7.579495,240,33,3.805493,false,26de894a4b0a1a8e6ef9cee2ac8d933ae95e840a94a1abbbaf491ab0db1d2b03,23412903dbeb726819a2c5edfce71eef103b12a749cfceb10e008928b24857b5,generated_not_solved
id_train_0081,id_train,openfoam_cases/id_train_0081,true,,5,9.184595,5.708784,4.501095,1.432069,26.296801,240,37,4.501095,false,579273f6ea104f21363eb12f1370c4fff0aa3bcdb2e96d5d7f0641fd7028eb6f,282531207977edadd89e3c2f666246126624b5c76b4fbb2bb64782b5b91dea5a,generated_not_solved
id_train_0227,id_train,openfoam_cases/id_train_0227,true,,6,5.969758,4.39945,4.837042,0.509962,12.228081,240,24,4.837042,false,ba52df4968d936ddd9310e30726e805e7de0f5fba85847642124262d45c279cb,6da09134479b710913db02595cd6734448d7618c56dda6c31dd3418818e31f6c,generated_not_solved
id_train_0153,id_train,openfoam_cases/id_train_0153,true,,7,5.047344,2.37445,5.269199,1.497283,39.175795,240,20,5.047344,true,afa07338d4580017b645ac0e7b3f30d08c5a4fd4e952ece4868b8419623d5bfd,19a3e8741dcf7508a312d4f984aa707d7fba3535d7368f46906aa814684a96e5,generated_not_solved
id_train_0014,id_train,openfoam_cases/id_train_0014,true,,8,4.475013,2.792524,5.871724,1.365755,22.982007,240,18,4.475013,true,4cfeb932ee90c1b3bf9a7b73a837dd348eff1243e6b43f8a8ab07049b828993a,e013aff27ef7b802c9841b3192b2026fc9a62f1905544c163e037e3dd2f12fd5,generated_not_solved
id_train_0010,id_train,openfoam_cases/id_train_0010,true,,4,4.78337,2.019559,4.889072,1.062196,27.608375,240,19,4.78337,true,5fd049a03596b6f84d3e393d88cdd7e5e08ddba676ff8c23081a5339e857c06e,be17d527d7b4f0244fe5be6696ff394861b8eb281598c4c4cfa9e6c32c48806c,generated_not_solved
id_train_0336,id_train,openfoam_cases/id_train_0336,true,,5,7.71127,2.475296,3.185574,0.851835,11.322401,240,31,3.185574,false,21e2b147f38f82ae27d2821e05294e31cb04a693ba6c4397c91a2a63a102c262,3e492c1b37d09b73d714f05b4b2896c9721f7db3767957a7e5ba5516a55af34e,generated_not_solved
id_train_0292,id_train,openfoam_cases/id_train_0292,true,,6,7.960097,3.135634,3.40032,1.213953,21.057288,240,32,3.40032,false,1669348abe1161834d4710d33f4134278cd0e418a5a03db3a22f79340a816981,5fb13435593c845040fa2a5473d0b17d6dcb59fa4a5b7648db91d7410d9aa442,generated_not_solved
id_train_0008,id_train,openfoam_cases/id_train_0008,true,,7,5.753754,4.226263,3.412697,0.347716,6.483962,240,23,3.412697,false,e36bb2dafeebbccf60f322d52c1325220eb908c9cbc96a98e40d31f132249a61,624f86709efe5cb0e1e888652b6b189417fbd0729ca7f4c0edad1adafffcff91,generated_not_solved
id_train_0369,id_train,openfoam_cases/id_train_0369,true,,8,9.804117,2.280944,4.934389,1.351313,27.100756,240,39,4.934389,false,d90936b99596c24c9744be2da761d9e2179f34b601338d90982e6a73c1ba1d23,cee4249def6c10cf674934797e3f0b9039047d44725d777fe3e64d1f06f5e2a6,generated_not_solved
id_train_0290,id_train,openfoam_cases/id_train_0290,true,,4,8.594123,2.623516,4.861237,0.201059,5.664268,240,34,4.861237,false,f930c433eea55b17d33e97fba0efbc00f0d347c98183410f7c5e84c07809c44c,842c4b313d90368e737a13cb83b61adb6b351cebb95a6f74292e5c3dc018d4d0,generated_not_solved
id_train_0011,id_train,openfoam_cases/id_train_0011,true,,5,8.384153,3.5125,5.048822,1.412475,32.317929,240,34,5.048822,false,098a6868ccf6f77c6f8a854723887e20524adfca286aa9530c266a9276326a43,d41f6d0916f03158c879cac535f6fc8f2f8b4dc662342c34f6c937d1695ff404,generated_not_solved
id_train_0332,id_train,openfoam_cases/id_train_0332,true,,6,5.491475,3.388599,3.82891,0.563336,11.424794,240,22,3.82891,false,284e6403a354bd07a9caa7d05b800db8d59ecfa478b1ba8ac129259b8c014b6c,461b7b651ee740cf5681735bfe1f204efe4b9e314ab23f125440c6861ce33f7e,generated_not_solved
id_train_0068,id_train,openfoam_cases/id_train_0068,true,,7,6.721157,3.052548,3.270908,1.305819,24.423883,240,27,3.270908,false,fb56f971bd68beedea5820c40250a367d54898eb455440e5d99b29e206f39ec9,f3cabeea73c484004b64d5c0e9e5482ad865da50613a9a8c4aa1a96aebba2585,generated_not_solved
id_train_0209,id_train,openfoam_cases/id_train_0209,true,,8,9.876716,3.71282,5.93911,1.145003,28.152015,240,40,5.93911,false,bc9cfcc62d177ac03f931e1ae72218509e4b5276233b47076aa4740f46b82862,a332477badfd794c3e700d591d692df4fba68780d45bee26481911753ba2229b,generated_not_solved
id_train_0165,id_train,openfoam_cases/id_train_0165,true,,4,9.212562,4.889842,4.535081,1.041961,27.419611,240,37,4.535081,false,905df83079120fbff9f7a3b956152660a2f44afd8380492b726fdca51510204b,efae3a98840c63f20658b89f599cdcffa0e7b38ebd41d667abecb1f65e537b01,generated_not_solved
id_train_0151,id_train,openfoam_cases/id_train_0151,true,,5,4.690919,2.595744,3.965074,1.15296,21.155946,240,19,3.965074,false,289d2d3908382639d3b24818ea5e370c633d6ddf7814d01ac60876bdc7400c1f,aa6362d0ba89cc388c3d09aa67eb451ad4bc7befae85b6a41fdfcd03cd7275fe,generated_not_solved
id_train_0367,id_train,openfoam_cases/id_train_0367,true,,6,5.777314,2.380506,2.214973,0.614437,7.528889,240,23,2.214973,false,6e6cf7e44f86ed13363220257c45b84f5e5abe79e91f5d5dd97127125f558876,31e16aea734659fbe9dbb1a1db4b651fe829b2dca03c371e2562dd33d200a631,generated_not_solved
id_train_0143,id_train,openfoam_cases/id_train_0143,true,,7,8.986605,4.928698,3.973408,1.37608,33.058087,240,36,3.973408,false,42b8c06b7bbbe32a92dc717da8add8f9886a360b7c125193cc35ff6c06c35423,d292159758f3b3a74da53e1cc27031796699505f3560352907705dd611e8a19e,generated_not_solved
id_train_0384,id_train,openfoam_cases/id_train_0384,true,,8,5.858004,2.480235,2.084425,1.473015,12.963519,240,23,2.084425,false,ccae44c6f04d5cda3b918eebc478e8e0c44476f0c211221bb741df473f15aafb,872a6e0bf7db94e3e4f7eee77e0d79c1a200a645fb0ff4e46c32b4d233291db5,generated_not_solved
id_train_0155,id_train,openfoam_cases/id_train_0155,true,,4,7.796683,3.145808,5.503145,1.416902,45.58714,240,31,5.503145,false,d5ae9dc286e0d88e35ab9c5bf4fc8877518fcf073692e2d40f6b42816642b5df,6574d0639e68e9b87ed24c86d74eed4d93ce2df00e73f0599e4670e16f757aa3,generated_not_solved
id_train_0086,id_train,openfoam_cases/id_train_0086,true,,5,4.054366,2.79693,3.851512,1.035889,18.545154,240,16,3.851512,false,58b28a56053ca3d0ef092d9af58ac93447dc98f01cfd1aa8281b53b0e4f3f3d2,4cfa7d3910f7d59ba7e59ab70eeee8096aa6fc641aca3b8f115e0c0f38f4fdeb,generated_not_solved
id_train_0357,id_train,openfoam_cases/id_train_0357,true,,6,5.264988,3.247477,4.789222,0.545565,15.205789,240,21,4.789222,false,e5b032041c6fea2a918d8328d1622c36b2c38eed3f02b63011f7f2bb37d826d1,c88714cbb5bcceb10bffb9e673c9fbcd95e7a90ee18a4737732a6d68bfc5de6a,generated_not_solved
id_train_0118,id_train,openfoam_cases/id_train_0118,true,,7,8.206314,5.594286,2.839708,1.237469,21.51703,240,33,2.839708,false,f1304db3fa59f7ebab2ecc5ae6e91971ef8e44ce43dd518923f885ea60793196,3f9868b54cedb9920b40c23138c628be77ac98ba17dd980f03a4bf4e8f73abad,generated_not_solved
id_train_0049,id_train,openfoam_cases/id_train_0049,true,,8,7.888393,4.700478,2.362333,0.935983,9.709571,240,32,2.362333,false,2a5952e118aa838b8cd020160c9057070d85ed3ed0e98a519e450c276cb0f7df,6eb737e7f41c9e0b08b861e90fa37f6e169805f32b32573d4fbabda3382d7d7b,generated_not_solved
id_train_0090,id_train,openfoam_cases/id_train_0090,true,,4,9.272761,4.752452,5.358129,0.585086,18.624016,240,37,5.358129,false,f1f15d30543033b62fe4aee074417e3b7c22e91ed58642c234e2a3671b8abbe7,fc86e15bed78b36c8eae8fc33471ee15e219b16edd11524b9bbc34c3ba716e90,generated_not_solved
id_train_0326,id_train,openfoam_cases/id_train_0326,true,,5,9.937714,2.218597,2.880913,1.201441,16.267369,240,40,2.880913,false,ec4cd1f6d566d23223c1204ee2743725b594a7284afd363529c98bddeaaee28b,bf5018a8ddb21b90d48f2628d837883ba031abeb230aab0a1cca19c19b459a93,generated_not_solved
id_train_0037,id_train,openfoam_cases/id_train_0037,true,,6,4.648282,3.003171,4.155753,1.474044,36.241756,240,19,4.155753,false,21d0182c7248419c07ae80a3e599b934b8ea3d1809a397a0e6c5bf6ef72ed0ab,b0a92b06e229373675ee99b145df7a38e648972da49335838a28aab51d3c8963,generated_not_solved
id_train_0298,id_train,openfoam_cases/id_train_0298,true,,7,7.294095,2.525803,4.269906,1.170048,31.009347,240,29,4.269906,false,adec9ad491b46ad4e69d82a21fae8d9321c0031dae1ba101c75da5f116f7a315,ae4bdb085ca91666634380f0ec1205ee65901999bc48356877ad644b517e2223,generated_not_solved
id_train_0039,id_train,openfoam_cases/id_train_0039,true,,8,4.949312,2.744462,3.134892,0.399811,5.755022,240,20,3.134892,false,a3f42f81b179c2d8e89746d865e363d57f30f1056bd924141f3131a193c6bcf2,f3c0d86729a6f1f16d3902e5ee6b5dbc49920d85b04d4b428e1c58e032c710a2,generated_not_solved
id_train_0280,id_train,openfoam_cases/id_train_0280,true,,4,9.53322,5.009774,2.787583,1.1669,19.407503,240,38,2.787583,false,24ca068fbeee2d3eda3364f57db68e8e50253d97ca22ecd574554f2eb9e01993,542156e15fee3745a9c9c070afb9223b687f7ab60176a900e91e1fca5e5e2605,generated_not_solved
id_train_0281,id_train,openfoam_cases/id_train_0281,true,,5,6.69628,3.216491,4.723494,1.307282,29.408897,240,27,4.723494,false,9e15ef52dde8fea66c811f846e6bccce6dee64dc01155950081dd5f74cab047a,30c68a6cf0534e31df8368f70f415463b287d682ea1360a11f90abf2325b7b7a,generated_not_solved
id_train_0162,id_train,openfoam_cases/id_train_0162,true,,6,7.702872,5.039561,4.876993,0.382504,11.198215,240,31,4.876993,false,7a5f5c435f2d2550933688ce7a71203bc9160846b3bb0ba0f66d2c5da48ea7d5,1da74029165ca781f07471863505421aaf198792b765731ed673f8543d579d82,generated_not_solved
id_train_0233,id_train,openfoam_cases/id_train_0233,true,,7,7.841131,2.723344,4.591551,1.00988,29.566668,240,31,4.591551,false,03ec971327aaad8be8efaee37b1bc99ea5d3f3eb8fcd84dc51991936b6c5f545,59517ea6513e79f75f823481a1b0eba17ef6158ca13eff740229d9773c3524ed,generated_not_solved
id_train_0139,id_train,openfoam_cases/id_train_0139,true,,8,7.028978,3.870469,4.013572,1.299299,24.079221,240,28,4.013572,false,2892d725cf37dc44a83c7f9fc0f74d65409ac1fcdbe389767396ca90f2b7ee06,35d23fe8bd02458d91d467f796e4f2c9a5255b432aa44dfbfa84c79a442de11e,generated_not_solved
id_train_0370,id_train,openfoam_cases/id_train_0370,true,,4,5.922248,3.158833,5.127559,0.955286,31.060384,240,24,5.127559,false,5c2124b2b2b3b50fa9275f3331007ec810240c066cc39a02805481517117c0ae,36750df743be6d4be648efd530f1a17d8acdcfe119094dd0ca8abee49a77862c,generated_not_solved
id_train_0116,id_train,openfoam_cases/id_train_0116,true,,5,7.084746,3.279203,4.027087,0.554365,10.662662,240,28,4.027087,false,21cb3a706c55bd9e76bd8a937d8bfbabadbafcc7f098dce14150bf070b0a8bd9,3236f9740032354ac946ed45159e0fe590e67d485da9b531c788a867a669f1e9,generated_not_solved
id_train_0382,id_train,openfoam_cases/id_train_0382,true,,6,8.949351,5.096907,2.138548,0.837292,10.752038,240,36,2.138548,false,03a4c00bbbf804bce85c81cda271e409c6e142177cec064df701e5504d5a9277,2a364a2b2995845d46c12c4ebf6aeb6e073d23c2a0f9c68f51780c446e944099,generated_not_solved
id_train_0093,id_train,openfoam_cases/id_train_0093,true,,7,5.862354,2.061685,4.866769,0.933795,31.351239,240,23,4.866769,false,f1639ef00b0df4ec2dfa25617ed021c2dba9aa0f8edb2efef7964a799420ef95,91e0476bad841fb18aa9a75fa4c43fda4411bf3ac319760134788f5ee65d037a,generated_not_solved
id_train_0324,id_train,openfoam_cases/id_train_0324,true,,8,5.581874,2.674095,4.211494,1.114999,21.838312,240,22,4.211494,false,3b30bc69c8779d23fa88b5442487e04ffb58551ae58b4ce0520d991bc25872c9,2e8eeedea13a4999c814e5c558162191544d4ac69492e56743d9203ce7c64c78,generated_not_solved
id_train_0245,id_train,openfoam_cases/id_train_0245,true,,4,9.346037,3.833901,4.002372,1.065053,27.927853,240,37,4.002372,false,a245c7d6d8688d42ff7ef32dde30f0a658f4189038e0825f9d2b7bea5caade36,d1269085040773d71eb955dd81cff86fa8ddc98963dd546c093e2c2e2a4d7c48,generated_not_solved
id_train_0341,id_train,openfoam_cases/id_train_0341,true,,5,6.51131,4.859297,3.906127,1.209624,23.49457,240,26,3.906127,false,87279b20b02d0724aee3392f0d81498d7c3755060431f979ea7efa5c8ed142b4,41ef401963815ef90a98b2d5269a8ca0806fbadf635d1dce8c046505839707a0,generated_not_solved
id_train_0062,id_train,openfoam_cases/id_train_0062,true,,6,7.606224,3.498598,4.077394,0.677995,17.270299,240,30,4.077394,false,efc53153072ccbdf8ee30f4a017216292e4683a0f56f78b3fe3cf5d096ea0be7,8d126158f881a0f5cb05fa259fc3554b7623cfb0c82ac73c399280f1d3ae626d,generated_not_solved
id_train_0193,id_train,openfoam_cases/id_train_0193,true,,7,9.507991,3.906859,5.09462,0.916463,33.009633,240,38,5.09462,false,318edc911f5adaecf0242dfb457dfb0c3c0fac651fd67011f666fdedb0e5d12b,78e57f49a1d56bc75282843e265f04528f92666b43d44c1f79dba8fa820d9876,generated_not_solved
id_train_0074,id_train,openfoam_cases/id_train_0074,true,,8,7.140367,2.697572,5.558868,0.925882,24.728725,240,29,5.558868,false,26f5c8b8472728fcbe3aee7ac50ca2b26976036b9f1fa3088d3c38e047635004,3719e34189565b124b11657bd250f0c64c582696728a280eb953e27328abcc34,generated_not_solved
id_train_0190,id_train,openfoam_cases/id_train_0190,true,,4,8.296243,3.979663,2.60396,0.299373,5.239479,240,33,2.60396,false,d9dc8a84f1647b7913b77bea4a2550f4252a7faa902fceccf8f63630bb2c65af,3abeb9b81624f787b008be26c4c99230a035e9a24ca96ea7f15d54bea8325b16,generated_not_solved
id_train_0331,id_train,openfoam_cases/id_train_0331,true,,5,8.70473,5.563375,2.82465,1.021982,15.979428,240,35,2.82465,false,6e322897a6a41d5478a4927f5a60cc149caadf27cb324734e1b58b6542338286,a4b2f33d1c789d70abe355a3866708c16424d038212435ff162c6cb54e02d7cf,generated_not_solved
id_train_0287,id_train,openfoam_cases/id_train_0287,true,,6,5.00698,3.491268,4.55096,1.023423,30.505851,240,20,4.55096,false,ef7cd7fb9cb528f67d7b91748eb87f74564132e29710c9ee6c0395c108243e4c,2660f4569c2641b645f09f1039187cdd3f141c43ec9cfe48db5c3033ab4c9eba,generated_not_solved
id_train_0358,id_train,openfoam_cases/id_train_0358,true,,7,9.771873,4.652325,4.968419,1.243029,44.462064,240,39,4.968419,false,2ff45163d4eb0dd8f16f57cb4991f24181e265db0f50494731c63da1b7b4288f,5165d0a2b7e5b3d13f7a498617545edaa90bdc901312d9c927fcf6aafd60e037,generated_not_solved
id_train_0154,id_train,openfoam_cases/id_train_0154,true,,8,6.792152,2.046839,4.039711,0.621169,12.093409,240,27,4.039711,false,aa45b64af72fef52d43f172649c766414651aaa497f4fb5cdb782a3638ac2b9f,a5894b49cc275b90b50634a0a532227f204ce4b4de5e9b8221c6da48836c9810,generated_not_solved
id_train_0100,id_train,openfoam_cases/id_train_0100,true,,4,8.189972,3.622415,4.74672,1.46385,48.030946,240,33,4.74672,false,d3e8ad3ae2b6a65d622ebe3d58deef2092771087b0bbde7f3cc265f77f3833a5,252ad5ff95121fb206c0fae8a37265cd28ff6429d8081bbfee19618bf1c05ad6,generated_not_solved
id_train_0371,id_train,openfoam_cases/id_train_0371,true,,5,9.401215,2.914413,4.806385,1.426357,39.246245,240,38,4.806385,false,38277f058e3e8b7e561ee0bfe430a237c643361de7e2363891724255a1f1194e,80eab4f060197546130f211bd3b9b143100f63633107ac913a60e13c9c469c71,generated_not_solved
id_train_0342,id_train,openfoam_cases/id_train_0342,true,,6,9.561136,3.464653,5.327133,0.533124,19.303415,240,38,5.327133,false,ac81e20bc4c457686595466aa86c4ce3770fa22802d81e36c66bd4b21bf85b1c,171773d408d2217ccad88c247abab0ff2b9f86dc212fe7e4e94f5043c7ad5730,generated_not_solved
id_train_0183,id_train,openfoam_cases/id_train_0183,true,,7,9.056208,3.598823,5.548406,0.448861,18.782495,240,36,5.548406,false,fb4e2eb3a79f016ea9bac7f138b243667a44a398fefef919882684eb7f1a0588,f93907416e53c17d165b86d9d84709c0d5d608072ee4d86028c22e819513bd97,generated_not_solved
id_train_0204,id_train,openfoam_cases/id_train_0204,true,,8,8.823152,3.012322,4.147931,0.701474,14.076093,240,35,4.147931,false,c27335e30c323450f41b9664914ecf7d2bed35dd9417c38e71e1bffe05090033,38797f03adb6b887dc6c52b7d5472a3cad3cbf478578135bc695182794132375,generated_not_solved
id_train_0040,id_train,openfoam_cases/id_train_0040,true,,4,8.109648,3.866666,3.237072,1.41845,31.819771,240,32,3.237072,false,cf83768dc15027d3bfdf62681c3c51113ef72a67903d39b2db72fb8478db4cff,393013f780492be4bdc95ad645dd83522bb0d72f9c275ca3c06bb012570819c7,generated_not_solved
id_train_0111,id_train,openfoam_cases/id_train_0111,true,,5,6.591001,4.506488,4.107162,1.045128,25.360545,240,26,4.107162,false,1692810bb500173a00dceb88479246e6070b5eb9f9a17b2e7a7ebfc877e0ce78,6a101f61fd072a71c072cd534c882ddd123927dad0116e35e14f0ecc4240928f,generated_not_solved
id_train_0337,id_train,openfoam_cases/id_train_0337,true,,6,4.184637,2.673552,3.706759,1.484916,37.612482,240,17,3.706759,false,0a0168e0b90b86215c6a0d5f0016cf21010422ef23f7386ed03e47533555ec54,1cfb66c45577e61ad70b2b76a7d30d1ae944296dd2f135762b66468db24be56b,generated_not_solved
id_train_0333,id_train,openfoam_cases/id_train_0333,true,,7,9.24059,4.592476,4.554888,1.388111,49.427598,240,37,4.554888,false,95a826ba1d44843712ee67407aebba630f00ac2dc512c4b733be513d9a3d2e63,55909f349493e43fdc613338c39b33389839f591715abb9627156f01a31777c5,generated_not_solved
id_train_0299,id_train,openfoam_cases/id_train_0299,true,,8,5.328096,2.568443,5.517678,0.676458,18.296855,240,21,5.328096,true,0cba5183aedd09f4764fb32bec48ba4711f2dfa54511b262342aebbe59a29621,50a3998b6e809f0a6eaf56b844894e248a3208b0ed85b4e729b550551c4b353e,generated_not_solved
id_train_0345,id_train,openfoam_cases/id_train_0345,true,,4,5.15322,3.503358,4.402524,1.164723,36.42168,240,21,4.402524,false,fe7c02c8986e98ea021e82b11cb8385226d2ec56623c042a6bf8ae01a71dd2ba,efadeb88ba2c2fcabe5a87124d2023f28ba3651af048067ad78672dce12a96ae,generated_not_solved
id_train_0076,id_train,openfoam_cases/id_train_0076,true,,5,4.427268,2.355794,5.275757,1.057689,28.092253,240,18,4.427268,true,52c6f1fe041376d28de1489eb222c69b28e6938042da47ecf3dcafaf4cd00184,4f8a3b1781566216c5a04e93d74e64ae655b39fcd6c7f015f2de582745ee160a,generated_not_solved
id_train_0072,id_train,openfoam_cases/id_train_0072,true,,6,8.472303,3.218389,4.774032,0.443073,14.551515,240,34,4.774032,false,e4222a6fbce128d32fb2d2be2a4a932c0334a952940a2ade1ece72969a6e2f45,f5f07fd6392c1cceaaf9d01e636ed294d596b2c9678402048b58870be0e8e86f,generated_not_solved
id_train_0293,id_train,openfoam_cases/id_train_0293,true,,7,4.901187,2.29608,3.212645,0.413291,10.999234,240,20,3.212645,false,3d0af4604d79568bc0b0e594e2a18349cc8298b5e8fc9e8f7735d1204a70e201,27451108bdd7b0bf5a7ff3835ee58cd9482e47458b64209fa14cc31e58e5dae2,generated_not_solved
id_train_0289,id_train,openfoam_cases/id_train_0289,true,,8,6.418735,3.430293,3.450707,1.195643,22.385503,240,26,3.450707,false,bd19abb76b6c7487d6a4aec78fa161fad9c8d740d5f43091e0ecf29969fc9726,952c2c241051952ae3f5b2777b64ca244797c778ebd13584ee88425a976d75e8,generated_not_solved
id_train_0210,id_train,openfoam_cases/id_train_0210,true,,4,5.340364,2.759668,4.42849,1.47774,46.712777,240,21,4.42849,false,7599ee5976ed39634ea227bd5c6a4775197f18b42842577ecad4585e7a0a5175,7cacc7c4f38a59a25eddea4698b52605bbe569af0b5b54246642155efd0cfc9b,generated_not_solved
id_train_0056,id_train,openfoam_cases/id_train_0056,true,,5,4.684803,3.188488,2.237031,1.037899,14.325829,240,19,2.237031,false,72039a1c1817f140086711b5fc3b335ec79aa7e38d61c09b836f6a43880374f2,6de2fb81bfc74b7914195e72be9ed9c32928f8ef0fac634debad9bad6b12e949,generated_not_solved
