case_id,pool,case_dir,solver,mesh_cells,residual_U_initial,residual_U_final,residual_p_initial,residual_p_final,residual_T_initial,residual_T_final,flow_converged_reported,iterations_flow,iterations_temperature,scalar_stability_passed,scalar_mean_delta_T_K,scalar_max_delta_T_K,scalar_stability_window_s,scalar_stability_reason,raw_enthalpy_passed,raw_enthalpy_outlet_delta_T_K,raw_enthalpy_expected_delta_T_K,raw_enthalpy_balance_ratio,raw_enthalpy_mass_balance_rel_error,raw_enthalpy_reason,raw_temperature_extrema_passed,raw_temperature_min_T_K,raw_temperature_mean_T_K,raw_temperature_max_T_K,raw_temperature_reason,wall_time_sec,converged,dropped,drop_reason,openfoam_version
id_calibration_0454,id_calibration,openfoam_cases/id_calibration_0454,simpleFoam+thermalEnergyFoam,21104,9.9916905e-07,3.2197279e-09,9.9658832e-07,9.2955465e-08,9.8649393e-07,5.16533e-10,true,7090,189,true,1.1770754359372908e-05,0.0003699999999753345,1.0,,true,0.08115209585230332,0.06543536376360251,1.2401871279493524,1.479331705526105e-08,,true,293.1499,296.38588087282034,311.01162,,234.326,true,false,,OpenFOAM-13
id_calibration_0455,id_calibration,openfoam_cases/id_calibration_0455,simpleFoam+thermalEnergyFoam,9936,7.8650811e-07,5.4161246e-09,9.975453e-07,5.0080583e-08,2.9297789e-07,9.2272575e-10,true,1919,5,true,2.5765901771205314e-05,0.0005400000000008731,1.0,,true,0.3718386674027556,0.3735321658637411,0.9954662580207263,6.253495296976403e-08,,true,293.14999,298.9993664623591,354.71101,,26.652,true,false,,OpenFOAM-13
id_calibration_0456,id_calibration,openfoam_cases/id_calibration_0456,simpleFoam+thermalEnergyFoam,11260,2.3440013e-07,4.6979069e-09,9.9228631e-07,4.7831254e-08,1.5855634e-07,6.5616788e-10,true,3100,5,true,8.946714032009606e-06,0.0005600000000072214,1.0,,true,0.2113444233447126,0.22839229046697654,0.9253570815047765,1.4949441985495576e-08,,true,293.14999,296.9439130737122,356.89031,,35.816,true,false,,OpenFOAM-13
id_calibration_0457,id_calibration,openfoam_cases/id_calibration_0457,simpleFoam+thermalEnergyFoam,14004,6.9991866e-07,9.3144391e-09,9.9895706e-07,5.6673902e-08,2.8976474e-07,7.4658117e-10,true,5489,5,true,1.4431590974074508e-05,0.00019000000003188688,1.0,,true,0.14250096740045137,0.14253689926250993,0.9997479118583015,1.4640735170440672e-09,,true,293.14999,297.2042178434733,321.73913,,74.912,true,false,,OpenFOAM-13
id_calibration_0458,id_calibration,openfoam_cases/id_calibration_0458,simpleFoam+thermalEnergyFoam,20756,3.7392651e-07,5.2924725e-09,9.970099e-07,7.5089128e-08,0.00016855192,2.2399123e-10,true,3866,500,true,0.008420133455386327,0.09381000000001904,1.0,,true,1.3725819076985317,0.3460285815704551,3.9666720635302766,9.167459292543992e-08,,true,293.14999,319.5460203680863,486.19935,,89.136,true,false,,OpenFOAM-13
id_calibration_0459,id_calibration,openfoam_cases/id_calibration_0459,simpleFoam+thermalEnergyFoam,22928,1.6297179e-07,3.7951953e-09,9.9930416e-07,5.4462123e-08,1.9660028e-07,9.7629937e-10,true,3323,5,true,9.634420795546475e-05,0.0006999999999948159,1.0,,true,0.2734003492274155,0.2840294734417973,0.9625773899955496,3.917300007257182e-09,,true,293.14994,316.78368844120723,439.61907,,68.114,true,false,,OpenFOAM-13
id_calibration_0460,id_calibration,openfoam_cases/id_calibration_0460,simpleFoam+thermalEnergyFoam,11888,7.3034472e-07,6.2494407e-09,9.9933405e-07,7.9452982e-08,3.4333844e-07,6.5350295e-10,true,2176,5,true,4.673283983848422e-05,0.0005400000000008731,1.0,,true,0.4592417346597699,0.461311602151738,0.9955130816517221,6.54401082041957e-09,,true,293.14995,302.50973312331763,377.18688,,34.245,true,false,,OpenFOAM-13
id_calibration_0461,id_calibration,openfoam_cases/id_calibration_0461,simpleFoam+thermalEnergyFoam,14030,7.7366917e-07,3.8458808e-09,9.9899955e-07,6.7308723e-08,2.7115433e-07,8.9252649e-10,true,3113,5,true,3.898004276545928e-05,0.00040999999998803105,1.0,,true,0.2737386501779042,0.27386881600460306,0.9995247146842134,2.2717179001720425e-08,,true,293.14993,301.39759161724874,359.83136,,63.633,true,false,,OpenFOAM-13
id_calibration_0462,id_calibration,openfoam_cases/id_calibration_0462,simpleFoam+thermalEnergyFoam,12972,4.5640151e-07,1.9838156e-09,9.9621584e-07,9.4156253e-08,2.6974752e-07,9.1411226e-10,true,1548,5,true,3.973172987986365e-06,0.0001399999999875945,1.0,,true,0.10158377667039531,0.10855727627255995,0.9357620249732874,3.840460483275362e-08,,true,293.14998,294.5055748704903,312.75883,,26.670,true,false,,OpenFOAM-13
id_calibration_0463,id_calibration,openfoam_cases/id_calibration_0463,simpleFoam+thermalEnergyFoam,15876,3.7518851e-07,7.7629323e-09,9.9947115e-07,5.2959082e-08,8.2055218e-07,8.9392844e-10,true,2773,4,true,1.8054295792366116e-05,0.0012000000000398359,1.0,,true,0.06940630245651391,0.07008391390998531,0.9903314267758832,2.2265860673941934e-08,,true,293.14994,295.34754180713026,310.04559,,52.385,true,false,,OpenFOAM-13
id_calibration_0464,id_calibration,openfoam_cases/id_calibration_0464,simpleFoam+thermalEnergyFoam,22880,6.1622447e-07,7.373071e-09,9.9892466e-07,9.8601338e-08,8.4217897e-06,9.4701801e-10,true,2872,500,true,0.00039171197552446654,0.005670000000009168,1.0,,true,0.507576237385365,0.3843700504760258,1.3205405487674016,1.5039264694484714e-08,,true,293.14995,319.03912671022726,442.49996,,109.487,true,false,,OpenFOAM-13
id_calibration_0465,id_calibration,openfoam_cases/id_calibration_0465,simpleFoam+thermalEnergyFoam,15216,4.3370139e-08,8.5331425e-09,9.9102449e-07,6.4569905e-08,7.5117461e-07,6.2078927e-10,true,4475,4,true,0.00010629534700308735,0.006040000000041346,1.0,,true,0.08999371402433098,0.09458558561455731,0.9514527339404705,1.2244180592713985e-08,,true,293.14991,297.34866524053626,365.55175,,87.629,true,false,,OpenFOAM-13
id_calibration_0466,id_calibration,openfoam_cases/id_calibration_0466,simpleFoam+thermalEnergyFoam,18540,5.1145311e-07,3.3269493e-09,9.961602e-07,7.4715799e-08,2.037291e-05,7.7285861e-10,true,3803,500,true,0.0007113376483279363,0.012039999999956308,1.0,,true,0.37492821729983916,0.28230100957614024,1.3281150423895887,7.1689702956260335e-09,,true,293.14998,302.6111272891047,367.97506,,98.195,true,false,,OpenFOAM-13
id_calibration_0467,id_calibration,openfoam_cases/id_calibration_0467,simpleFoam+thermalEnergyFoam,20376,9.9963579e-07,7.3412146e-09,6.019326e-07,8.1278435e-08,9.6351608e-07,9.4367067e-10,true,2893,5,true,6.567628582628849e-05,0.00026000000002568413,1.0,,true,0.6847686164093716,0.6849405385092286,0.9997489970439898,1.896021680421584e-08,,true,293.14999,310.1386635870632,377.43769,,75.259,true,false,,OpenFOAM-13
id_calibration_0468,id_calibration,openfoam_cases/id_calibration_0468,simpleFoam+thermalEnergyFoam,11722,1.2647369e-07,2.2489511e-09,9.961807e-07,2.552892e-08,7.0347366e-07,7.6835773e-10,true,4722,4,true,9.690325883094722e-06,0.0019500000000221007,1.0,,true,0.0778649217718339,0.08486552187823392,0.9175094908808249,7.161524716550234e-10,,true,293.14998,294.4453665219246,316.42741,,57.253,true,false,,OpenFOAM-13
id_calibration_0469,id_calibration,openfoam_cases/id_calibration_0469,simpleFoam+thermalEnergyFoam,21472,6.3660982e-07,1.2625747e-09,9.9648122e-07,4.6764419e-08,9.83751e-05,8.0669308e-10,true,4394,500,true,0.0026901313338300666,0.03864999999996144,1.0,,true,0.8204311656650702,0.33681755330564933,2.4358325675519636,6.604235642083008e-08,,true,293.14999,312.0166660832713,400.81371,,136.264,true,false,,OpenFOAM-13
id_calibration_0470,id_calibration,openfoam_cases/id_calibration_0470,simpleFoam+thermalEnergyFoam,12008,2.4771784e-07,5.458911e-09,9.9856647e-07,3.1191154e-08,1.5809591e-07,9.1849401e-10,true,1909,5,true,3.240423051294538e-05,0.0005100000000197724,1.0,,true,0.27390507567321265,0.28201007105902387,0.971259908004793,1.0595427850208645e-08,,true,293.14997,300.6848514823451,381.87646,,18.914,true,false,,OpenFOAM-13
id_calibration_0471,id_calibration,openfoam_cases/id_calibration_0471,simpleFoam+thermalEnergyFoam,18190,1.3435425e-07,3.6180862e-09,9.9737546e-07,9.6806788e-08,2.5098457e-07,9.7296061e-10,true,4834,5,true,6.920560747654464e-05,0.0006900000000200635,1.0,,true,0.2669582747972754,0.2752791210018874,0.9697730573451121,1.5291129183058973e-08,,true,293.14991,304.79652972567345,425.69932,,73.198,true,false,,OpenFOAM-13
id_calibration_0472,id_calibration,openfoam_cases/id_calibration_0472,simpleFoam+thermalEnergyFoam,18696,1.9885887e-07,4.7803067e-09,9.9927011e-07,4.5685004e-08,3.3159363e-07,9.3733747e-10,true,3665,5,true,5.6052096705029365e-05,0.00046000000003232344,1.0,,true,0.25591922760975194,0.26585270571403646,0.9626354071604994,1.9231468969170864e-09,,true,293.14999,303.0115956910569,377.76356,,56.418,true,false,,OpenFOAM-13
id_calibration_0473,id_calibration,openfoam_cases/id_calibration_0473,simpleFoam+thermalEnergyFoam,14942,5.7314908e-07,3.850162e-09,9.9687144e-07,2.3586602e-08,1.5836001e-07,9.7267472e-10,true,1765,5,true,9.386962923250986e-06,0.00029000000000678483,1.0,,true,0.3389442460685359,0.34605094443291,0.979463433119594,7.232690982541947e-08,,true,293.14993,299.3924696098247,343.44216,,30.652,true,false,,OpenFOAM-13
id_calibration_0474,id_calibration,openfoam_cases/id_calibration_0474,simpleFoam+thermalEnergyFoam,21424,3.7635926e-07,8.0566266e-09,9.998077e-07,8.4647516e-08,2.4861199e-07,8.6407132e-10,true,5527,5,true,8.958597834197153e-05,0.0005800000000135697,1.0,,true,0.31317578753510134,0.31594520758300493,0.9912344926226614,8.810534265475557e-09,,true,293.1499,312.29441181665425,413.64242,,155.776,true,false,,OpenFOAM-13
id_calibration_0475,id_calibration,openfoam_cases/id_calibration_0475,simpleFoam+thermalEnergyFoam,12744,8.9581586e-07,6.284627e-09,9.9725938e-07,4.4820894e-08,5.2454034e-07,9.6903176e-10,true,2202,5,true,1.593455743889037e-05,0.0001399999999875945,1.0,,true,0.20452806633386444,0.2045690623095934,0.9997995983592723,2.3102547592745776e-09,,true,293.14997,296.8683972041745,318.54909,,38.256,true,false,,OpenFOAM-13
id_calibration_0476,id_calibration,openfoam_cases/id_calibration_0476,simpleFoam+thermalEnergyFoam,13180,7.3142012e-05,1.6223813e-08,0.00036477797,1.7393317e-06,1.7243229e-05,8.3278938e-10,false,15000,500,true,0.00018622154779968518,0.0021800000000098407,1.0,,true,0.11983553538357228,0.0816395884181008,1.4678606017690656,5.977440472209275e-08,,true,293.1493,296.57703154400605,335.69395,,271.086,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
id_calibration_0477,id_calibration,openfoam_cases/id_calibration_0477,simpleFoam+thermalEnergyFoam,16104,0.0053637827,2.9849666e-06,0.010736149,0.00010591422,4.04837e-07,3.7855979e-10,false,15000,5,true,2.9387729756531684e-05,0.0021299999999655483,1.0,,true,0.20925987273585633,0.20938766934609854,0.9993896650617426,1.8479038033684987e-07,,true,293.00999,298.93630140462,344.58616,,210.185,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
id_calibration_0478,id_calibration,openfoam_cases/id_calibration_0478,simpleFoam+thermalEnergyFoam,10442,8.8781524e-07,4.2448148e-09,9.9377471e-07,5.8411015e-08,4.983887e-07,9.6960156e-10,true,1579,5,true,5.129285577443347e-06,0.0005199999999945248,1.0,,true,0.40002282061556116,0.4016971756295385,0.9958317978926456,1.438397832540528e-07,,true,293.14999,296.5309772984103,339.4752,,22.417,true,false,,OpenFOAM-13
id_calibration_0479,id_calibration,openfoam_cases/id_calibration_0479,simpleFoam+thermalEnergyFoam,18848,1.8942059e-07,3.9969905e-09,9.9031364e-07,7.5362299e-08,2.5169164e-07,9.494912e-10,true,3182,5,true,2.2389112903472784e-05,0.00024000000001933586,1.0,,true,0.10330929638729458,0.11160842394993827,0.9256406705790753,2.0608295390340264e-08,,true,293.14984,297.2126767662351,322.48914,,62.757,true,false,,OpenFOAM-13
id_calibration_0480,id_calibration,openfoam_cases/id_calibration_0480,simpleFoam+thermalEnergyFoam,10064,2.2169668e-07,3.7976874e-09,9.9430471e-07,6.6417296e-08,7.4576045e-07,6.6617304e-10,true,2001,4,true,7.404908585072512e-05,0.005290000000002237,1.0,,true,0.13244669020980382,0.1339736809232095,0.9886023082826177,7.99140807474793e-09,,true,293.14996,296.66810437400636,346.89742,,27.112,true,false,,OpenFOAM-13
id_calibration_0481,id_calibration,openfoam_cases/id_calibration_0481,simpleFoam+thermalEnergyFoam,15760,2.7460924e-07,5.591322e-09,9.9985301e-07,6.5054626e-08,1.6038115e-07,9.7892058e-10,true,3842,5,true,4.034835025388397e-05,0.0005999999999630745,1.0,,true,0.20996964912183103,0.21190443713231627,0.9908695257321245,2.8930104840892093e-09,,true,293.14996,301.8019574822335,388.14267,,51.845,true,false,,OpenFOAM-13
id_calibration_0482,id_calibration,openfoam_cases/id_calibration_0482,simpleFoam+thermalEnergyFoam,13788,9.9862452e-07,6.7138234e-09,7.1768754e-07,5.9273638e-08,6.1891269e-07,9.4128056e-10,true,1855,5,true,1.178416013926508e-05,9.000000000014552e-05,1.0,,true,0.15987918779677557,0.15991596926413978,0.9997699950321818,4.181051755099173e-09,,true,293.14998,295.67175255584567,306.958,,24.351,true,false,,OpenFOAM-13
id_calibration_0483,id_calibration,openfoam_cases/id_calibration_0483,simpleFoam+thermalEnergyFoam,15988,2.8034957e-07,7.3497308e-09,9.9760343e-07,6.531149e-08,9.6796375e-07,9.8987105e-10,true,2793,4,true,2.5313360019945327e-05,0.0015399999999772263,1.0,,true,0.09797570668160915,0.09898195885996038,0.9898339839912154,1.1994804837716251e-08,,true,293.14999,296.09458152239176,314.8835,,59.338,true,false,,OpenFOAM-13
id_calibration_0484,id_calibration,openfoam_cases/id_calibration_0484,simpleFoam+thermalEnergyFoam,18064,1.8009763e-07,3.8477445e-09,9.9928905e-07,3.3969308e-08,1.6765687e-07,4.7859887e-10,true,2497,5,true,2.853742249766781e-05,0.0003100000000131331,1.0,,true,0.11747027215704975,0.11977782786069348,0.9807347006966305,1.3261697038538648e-08,,true,293.14998,299.3847734565988,336.67919,,35.670,true,false,,OpenFOAM-13
id_calibration_0485,id_calibration,openfoam_cases/id_calibration_0485,simpleFoam+thermalEnergyFoam,16600,9.9943372e-07,8.4290024e-09,6.7322409e-07,5.9441416e-08,9.0698871e-07,9.7689044e-10,true,2806,5,true,8.358674698799983e-05,0.0004799999999818283,1.0,,true,0.9316411151378929,0.9317931592685375,0.9998368263072849,1.1327569605829908e-08,,true,293.14996,310.1966245,394.98511,,57.930,true,false,,OpenFOAM-13
id_calibration_0486,id_calibration,openfoam_cases/id_calibration_0486,simpleFoam+thermalEnergyFoam,9670,6.9166102e-08,1.1915232e-09,9.9306911e-07,6.39331e-08,6.9527511e-07,7.0411747e-10,true,2433,4,true,2.0007238883072242e-05,0.001380000000040127,1.0,,true,0.03647084287257485,0.03690993767758018,0.9881036156484206,6.197403416665041e-09,,true,293.14994,294.17211597724923,306.50722,,29.841,true,false,,OpenFOAM-13
id_calibration_0487,id_calibration,openfoam_cases/id_calibration_0487,simpleFoam+thermalEnergyFoam,19656,3.1266629e-07,5.4029348e-09,9.9572147e-07,6.3375305e-08,0.00023041455,9.026305e-10,true,4078,500,true,0.006092422669922678,0.06128999999998541,1.0,,true,0.6768957660874548,0.12490657165933194,5.419216596013929,9.947598199305278e-08,,true,293.14995,303.9604698173586,413.30484,,122.509,true,false,,OpenFOAM-13
id_calibration_0488,id_calibration,openfoam_cases/id_calibration_0488,simpleFoam+thermalEnergyFoam,13666,1.8434247e-07,3.5435358e-09,9.9679516e-07,2.0772198e-08,8.8535341e-07,7.7150856e-10,true,3052,4,true,2.4683887018941988e-05,0.0037900000000377077,1.0,,true,0.1942556251835299,0.2125292042292598,0.9140185034240386,5.953657635166745e-08,,true,293.14998,296.26312535196837,345.26387,,32.942,true,false,,OpenFOAM-13
id_calibration_0489,id_calibration,openfoam_cases/id_calibration_0489,simpleFoam+thermalEnergyFoam,23144,3.9876333e-07,5.6585737e-09,9.9652113e-07,5.7210888e-08,0.00011920734,7.841447e-10,true,5153,500,true,0.0051752856031802305,0.06916000000001077,1.0,,true,1.093103357390362,0.300543421051098,3.637089621085114,1.2053262771307694e-07,,true,293.14999,321.3813526749913,466.42649,,129.028,true,false,,OpenFOAM-13
id_calibration_0490,id_calibration,openfoam_cases/id_calibration_0490,simpleFoam+thermalEnergyFoam,14448,3.2944432e-07,8.0615891e-09,9.9932634e-07,6.3856964e-08,3.7210384e-07,8.1425998e-10,true,2386,5,true,1.328903654462281e-05,0.0001399999999875945,1.0,,true,0.09191020811812223,0.09546933857695243,0.962719648927269,1.2746201439912825e-10,,true,293.14998,295.4629601328904,320.0548,,43.263,true,false,,OpenFOAM-13
id_calibration_0491,id_calibration,openfoam_cases/id_calibration_0491,simpleFoam+thermalEnergyFoam,15030,1.7749383e-07,4.0324643e-09,9.9593019e-07,5.9218246e-08,2.6080587e-07,8.9084924e-10,true,1884,5,true,3.73386560213465e-05,0.0004000000000132786,1.0,,true,0.20896433936877656,0.21454859118591718,0.9739720881583344,1.454291223529579e-09,,true,293.14987,300.03838454557547,363.59832,,24.136,true,false,,OpenFOAM-13
id_calibration_0492,id_calibration,openfoam_cases/id_calibration_0492,simpleFoam+thermalEnergyFoam,13296,9.9814625e-07,5.5629414e-09,7.6440962e-07,7.4410931e-08,2.6033842e-07,3.9292114e-10,true,1882,5,true,6.892298435746785e-06,9.999999997489795e-05,1.0,,true,0.0791385645075593,0.07916223586420008,0.9997009766540527,1.1698577654566515e-08,,true,293.14993,295.0174742764741,306.10541,,32.667,true,false,,OpenFOAM-13
id_calibration_0493,id_calibration,openfoam_cases/id_calibration_0493,simpleFoam+thermalEnergyFoam,16350,3.7793074e-07,8.5483447e-09,9.9858728e-07,6.7836784e-08,1.3927572e-07,9.2157921e-10,true,2764,5,true,1.0790214067202251e-05,0.00026000000002568413,1.0,,true,0.2147346176553242,0.2182373184759692,0.9839500373029433,3.4399032429906256e-09,,true,293.14993,300.0124826079511,335.92746,,39.156,true,false,,OpenFOAM-13
id_calibration_0494,id_calibration,openfoam_cases/id_calibration_0494,simpleFoam+thermalEnergyFoam,14200,2.8266007e-07,5.3379263e-09,9.9691707e-07,2.3184719e-08,9.0776308e-07,8.1745763e-10,true,1928,4,true,9.144014084529077e-05,0.003589999999974225,1.0,,true,0.20780530264346453,0.21194701814018954,0.9804587225002357,3.087520048142506e-08,,true,293.14997,298.80004405915497,344.96517,,26.033,true,false,,OpenFOAM-13
id_calibration_0495,id_calibration,openfoam_cases/id_calibration_0495,simpleFoam+thermalEnergyFoam,12896,1.3003071e-07,2.8842342e-09,9.9833173e-07,2.5679073e-08,8.2661596e-07,9.8625445e-10,true,3458,4,true,0.00012735266749384425,0.007519999999999527,1.0,,true,0.22728037392823808,0.24512277261531842,0.927210358724682,2.3621669238954018e-08,,true,293.14998,299.7082945409429,414.27734,,35.553,true,false,,OpenFOAM-13
id_calibration_0496,id_calibration,openfoam_cases/id_calibration_0496,simpleFoam+thermalEnergyFoam,13430,9.9891406e-07,5.651183e-09,5.8752819e-07,4.3019253e-08,3.7689381e-07,7.9553443e-10,true,1804,5,true,3.5221891288274685e-05,0.0003600000000005821,1.0,,true,0.41185250763703607,0.4119539461015731,0.9997537626098816,2.564871141381191e-09,,true,293.14998,302.0586976507818,353.85882,,32.211,true,false,,OpenFOAM-13
id_calibration_0497,id_calibration,openfoam_cases/id_calibration_0497,simpleFoam+thermalEnergyFoam,12540,9.978892e-07,9.7512492e-09,4.9032208e-07,7.9075996e-08,7.5811175e-07,9.1424112e-10,true,1248,5,true,5.486921850063937e-05,0.0004800000000386717,1.0,,true,0.9749527282125996,0.9752074911011804,0.9997387603244381,5.931049187313152e-09,,true,293.14999,305.4254985940989,364.97247,,21.971,true,false,,OpenFOAM-13
id_calibration_0498,id_calibration,openfoam_cases/id_calibration_0498,simpleFoam+thermalEnergyFoam,11884,9.956222e-07,5.3785452e-09,6.4049331e-07,5.8103432e-08,9.8562846e-08,9.619605e-10,true,1568,5,true,5.9685291147358625e-06,0.0003000000000383807,1.0,,true,0.2807186033031712,0.28072876822704484,0.9999637909433443,1.6949880293238896e-08,,true,293.14995,298.7571963917873,330.42189,,17.825,true,false,,OpenFOAM-13
id_calibration_0499,id_calibration,openfoam_cases/id_calibration_0499,simpleFoam+thermalEnergyFoam,13984,9.9986285e-07,4.8426741e-09,9.4165791e-07,8.7452733e-08,1.5213424e-07,8.0841247e-10,true,1842,5,true,1.9716104118871452e-05,0.0004200000000196269,1.0,,true,0.3296594205553447,0.3297207650224987,0.9998139502462036,3.4496714030257197e-09,,true,293.14992,301.37785372926203,349.98386,,36.162,true,false,,OpenFOAM-13
id_calibration_pbf03_0000,id_calibration,openfoam_cases/id_calibration_pbf03_0000,simpleFoam+thermalEnergyFoam,12530,8.8441998e-07,5.0477069e-09,9.990914e-07,7.8235472e-08,5.5576114e-07,9.0972247e-10,true,1814,5,true,7.380606544270798e-05,0.000780000000020209,1.0,,true,0.9083837877600445,0.9086016435958988,0.9997602295380051,2.9443478613165804e-10,,true,293.14995,310.5839494445331,411.72118,,30.865,true,false,,OpenFOAM-13
