combined_position,case_id,pool,selection_status,converged,dropped,has_archive_manifest_row,archive_exists,archive_path,drop_reason,flow_converged_reported,raw_enthalpy_passed,raw_temperature_extrema_passed,raw_temperature_max_T_K,wall_time_sec
180,id_train_0134,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0134.tar.gz,,true,true,true,373.48092,128.719
181,id_train_0170,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0170.tar.gz,,true,true,true,351.04225,34.050
182,id_train_0101,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0101.tar.gz,,true,true,true,349.38919,31.333
183,id_train_0187,id_train,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,339.10345,108.572
184,id_train_0023,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0023.tar.gz,,true,true,true,331.25763,15.913
185,id_train_0239,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0239.tar.gz,,true,true,true,364.64722,32.072
186,id_train_0130,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0130.tar.gz,,true,true,true,330.54461,16.065
187,id_train_0196,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0196.tar.gz,,true,true,true,338.29771,73.920
188,id_train_0047,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0047.tar.gz,,true,true,true,359.15097,82.984
189,id_train_0203,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0203.tar.gz,,true,true,true,416.19322,77.949
190,id_train_0219,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0219.tar.gz,,true,true,true,314.68197,28.086
191,id_train_0045,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0045.tar.gz,,true,true,true,318.99448,15.727
192,id_train_0301,id_train,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,354.30097,147.902
193,id_train_0387,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0387.tar.gz,,true,true,true,369.2359,26.258
194,id_train_0353,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0353.tar.gz,,true,true,true,327.66267,13.744
195,id_train_0359,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0359.tar.gz,,true,true,true,386.18504,92.786
196,id_train_0025,id_train,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,348.28602,96.609
197,id_train_0071,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0071.tar.gz,,true,true,true,330.93866,17.145
198,id_train_0397,id_train,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,343.42804,108.950
199,id_train_0363,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0363.tar.gz,,true,true,true,342.87038,22.834
200,id_train_0059,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0059.tar.gz,,true,true,true,387.19957,25.997
201,id_train_0145,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0145.tar.gz,,true,true,true,354.53044,34.419
202,id_train_0156,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0156.tar.gz,,true,true,true,373.89998,39.204
203,id_train_0092,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0092.tar.gz,,true,true,true,391.37894,21.231
204,id_train_0043,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0043.tar.gz,,true,true,true,335.66012,15.582
205,id_train_0269,id_train,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,330.46025,116.102
206,id_train_0250,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0250.tar.gz,,true,true,true,356.27219,26.596
207,id_train_0266,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0266.tar.gz,,true,true,true,340.52793,72.393
208,id_train_0182,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0182.tar.gz,,true,true,true,376.78668,36.905
209,id_train_0053,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0053.tar.gz,,true,true,true,409.87081,26.995
210,id_train_0309,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0309.tar.gz,,true,true,true,360.21871,54.577
211,id_train_0375,id_train,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,336.48331,80.238
212,id_train_0106,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0106.tar.gz,,true,true,true,312.17758,24.910
213,id_train_0317,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0317.tar.gz,,true,true,true,321.0911,15.584
214,id_train_0158,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0158.tar.gz,,true,true,true,388.56644,172.622
215,id_train_0264,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0264.tar.gz,,true,true,true,350.23135,29.808
216,id_train_0140,id_train,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,377.91113,243.982
217,id_train_0241,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0241.tar.gz,,true,true,true,340.63992,36.855
218,id_train_0262,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0262.tar.gz,,true,true,true,319.93384,19.423
219,id_train_0373,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0373.tar.gz,,true,true,true,335.21595,39.447
220,id_train_0179,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0179.tar.gz,,true,true,true,350.45748,139.718
221,id_train_0205,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0205.tar.gz,,true,true,true,348.8615,31.820
222,id_train_0016,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0016.tar.gz,,true,true,true,321.19157,60.662
223,id_train_0212,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0212.tar.gz,,true,true,true,307.13969,15.081
224,id_train_0388,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0388.tar.gz,,true,true,true,337.44654,44.435
225,id_train_0114,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0114.tar.gz,,true,true,true,324.39364,31.886
226,id_train_0325,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0325.tar.gz,,true,true,true,358.08343,39.973
227,id_train_0296,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0296.tar.gz,,true,true,true,445.45219,69.519
228,id_train_0067,id_train,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,341.85118,167.040
229,id_train_0063,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0063.tar.gz,,true,true,true,358.1696,31.927
230,id_train_0109,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0109.tar.gz,,true,true,true,345.33651,28.693
231,id_train_0070,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0070.tar.gz,,true,true,true,354.30439,41.673
232,id_train_0396,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0396.tar.gz,,true,true,true,343.54952,111.190
233,id_train_0027,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0027.tar.gz,,true,true,true,373.16706,27.745
234,id_train_0348,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0348.tar.gz,,true,true,true,338.32671,35.858
235,id_train_0334,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0334.tar.gz,,true,true,true,343.68159,33.560
236,id_train_0095,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0095.tar.gz,,true,true,true,320.04406,21.573
237,id_train_0261,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0261.tar.gz,,true,true,true,357.74439,296.214
238,id_train_0167,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0167.tar.gz,,true,true,true,351.74986,54.514
239,id_train_0178,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0178.tar.gz,,true,true,true,348.65928,55.541
240,id_train_0184,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0184.tar.gz,,true,true,true,363.5208,88.371
241,id_train_0060,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0060.tar.gz,,true,true,true,334.97969,20.358
242,id_train_0286,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0286.tar.gz,,true,true,true,345.20838,21.975
243,id_train_0257,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0257.tar.gz,,true,true,true,382.53669,296.386
244,id_train_0018,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0018.tar.gz,,true,true,true,329.70054,23.709
245,id_train_0329,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0329.tar.gz,,true,true,true,322.92066,28.743
246,id_train_0225,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0225.tar.gz,,true,true,true,355.69118,31.178
247,id_train_0316,id_train,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,329.88289,158.745
248,id_train_0097,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0097.tar.gz,,true,true,true,320.71001,30.059
249,id_train_0123,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0123.tar.gz,,true,true,true,321.5921,21.352
250,id_train_0229,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0229.tar.gz,,true,true,true,383.06045,150.303
251,id_train_0260,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0260.tar.gz,,true,true,true,358.43873,87.238
252,id_train_0211,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0211.tar.gz,,true,true,true,461.22893,105.435
253,id_train_0322,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0322.tar.gz,,true,true,true,353.90175,37.518
254,id_train_0308,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0308.tar.gz,,true,true,true,347.40154,40.176
255,id_train_0394,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0394.tar.gz,,true,true,true,329.95988,26.157
256,id_train_0055,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0055.tar.gz,,true,true,true,327.2407,32.579
257,id_train_0391,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0391.tar.gz,,true,true,true,320.01556,13.073
258,id_train_0217,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0217.tar.gz,,true,true,true,337.99346,28.071
259,id_train_0278,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0278.tar.gz,,true,true,true,370.9529,63.246
260,id_train_0159,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0159.tar.gz,,true,true,true,344.0701,29.261
261,id_train_0285,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0285.tar.gz,,true,true,true,361.1201,52.387
262,id_train_0311,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0311.tar.gz,,true,true,true,356.27052,55.319
263,id_train_0042,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0042.tar.gz,,true,true,true,358.14657,32.897
264,id_train_0098,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0098.tar.gz,,true,true,true,406.89757,123.777
265,id_train_0129,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0129.tar.gz,,true,true,true,393.07249,207.901
266,id_train_0180,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0180.tar.gz,,true,true,true,399.69526,62.974
267,id_train_0031,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0031.tar.gz,,true,true,true,321.78902,26.172
268,id_train_0032,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0032.tar.gz,,true,true,true,465.29398,201.194
269,id_train_0393,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0393.tar.gz,,true,true,true,361.01936,51.516
270,id_train_0124,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0124.tar.gz,,true,true,true,387.0968,52.948
271,id_train_0200,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0200.tar.gz,,true,true,true,389.99861,111.672
272,id_train_0136,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0136.tar.gz,,true,true,true,348.95034,32.831
273,id_train_0082,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0082.tar.gz,,true,true,true,396.10215,100.345
274,id_train_0323,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0323.tar.gz,,true,true,true,378.65352,35.644
275,id_train_0279,id_train,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/id_train_0279.tar.gz,,true,true,true,386.19445,117.701
